Codigo_estrato;0001 Ceramica a mano;Peso 0001;0002 Barniz Negro;Peso 0002;0003 Ceramica Pintada;Peso 003;0004 Ceramica Gris;Peso 004;0005 Ceramica de Cocina;Peso 0005;0006 Ceramica Comun;Peso 0006;0007 Mortero;Peso 0007;0008 Fusayola;Peso 0008;0009 Campaniense;Peso 0009;0010 T.S. Italica;Peso 0010;0011 Marmorata;Peso 0011;0012 T.S. Sudgalica;Peso 0012;0013 T.S. Hispanica;Peso 0013;0014 T.S. Africana;Peso 0014;0015 T.S. Meridional;Peso 0015;0016 Paredes finas;Peso 0016;0017 Cascara de huevo;Peso 0017;0018 Paleocristiana;Peso 0018;0019 Vidriada;Peso 0019;0020 Lucernas;Peso 0020;0021 Anforas;Peso 0021;0022 T.S. Aretina;Peso 0022;0023 T.S. Focense;Peso 0023;0024 T.S. Hispanica tardia;Peso 0024;0025 Lucente;Peso 0025;0026 Terracota;Peso 0026;0098 Otras ceramicas;Peso 0098;0099 Residuos;Peso 0099;0101 Tagula;Peso 0101;X1;Y1;X2;Y2;X3;Y3;X4;Y4;Z1;Z2;Z3;Z4;Nivel;Peso_total;Numero_piezas
000133;1;12.8;1;3.8;0;0.0;0;0.0;4;62.7;21;298.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;22;75.1;0;0.0;445261.07;4209966.2;445263.78;4209967.36;445264.77;4209965.07;445261.94;4209964.06;318.31;318.36;318.23;318.27;1.0;452.70000000000005;49
000134;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;47.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;4.3;0;0.0;3;84.0;0;0.0;1;2.0;0;0.0;0;0.0;0;0.0;1;167.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;2.6;0;0.0;445163.92;4209840.44;445163.52;4209838.49;445161.57;4209839.96;445162;4209840.85;314.38;314.37;314.37;314.39;0.0;308.0;10
000136;3;50.4;0;0.0;13;194.9;1;4.8;37;415.2;191;2920.0;3;39.099999999999994;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;5;47.5;0;0.0;12;95.1;0;0.0;0;0.0;0;0.0;8;86.10000000000001;0;0.0;4;494.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;778;3060.0;0;0.0;445163.92;4209840.44;445163.52;4209838.49;445161.57;4209839.96;445162;4209840.85;314.37;314.36;314.36;314.38;1.0;7407.2;1055
000138;0;0.0;0;0.0;0;0.0;0;0.0;1;12.2;2;21.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;4.0;0;0.0;0;0.0;0;0.0;0;0.0;1;5.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;445261.05;4209966.16;445261.68;4209966.43;445261.79;4209965.77;445261.65;4209964.92;318.29;318.23;318.2;318.24;0.0;42.5;5
000139;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;23.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;4;19.3;0;0.0;445262.03;4209966.38;445262.5;4209966.72;445262.5;4209966.28;445262.31;4209966.29;318.22;318.22;318.16;318.14;0.0;43.2;7
000140;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;45.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;24;65.1;0;0.0;445261.76;4209966.37;445262.81;4209966.88;445263.59;4209965.3;445261.85;4209964.48;318.21;318.19;318.16;318.22;0.0;110.3;26
000141;11;145.3;0;0.0;65;541.5999999999999;11;98.7;70;1083.1;323;5026.2;2;31.3;0;0.0;2;20.8;0;0.0;0;0.0;0;0.0;3;12.8;4;29.8;20;153.79999999999998;7;20.3;1;2.3;0;0.0;1;6.4;2;12.8;1;1775.0;0;0.0;0;0.0;0;0.0;0;0.0;1;18.9;0;0.0;1466;5445.0;0;0.0;445163.92;4209840.44;445163.52;4209838.49;445161.57;4209839.96;445162;4209840.85;314.3;314.26;314.28;314.32;2.0;14424.1;1990
000142;1;10.0;0;0.0;10;52.1;2;8.1;11;68.8;100;773.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;26.2;4;10.0;1;2.5;0;0.0;0;0.0;0;0.0;0;0.0;3;34.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;50;90.1;0;0.0;445243.96;4209944.4;445244.34;4209944.58;445244.51;4209943.93;445244.19;4209943.81;316.84;316.85;316.84;316.83;0.0;1075.7;185
000143;3;27.1;2;9.6;3;19.3;0;0.0;11;233.4;20;307.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;7.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;154.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;60;260.0;0;0.0;445242.04;4209943.63;445243.23;4209943.93;445243.19;4209942.43;445242.43;4209942.1;316.76;316.72;316.65;316.69;0.0;1018.4000000000001;101
000144;24;415.6;0;0.0;52;375.70000000000005;3;23.599999999999998;118;2208.2;270;5070.2;1;14.6;1;98.3;1;8.3;0;0.0;0;0.0;0;0.0;7;56.7;7;94.6;18;176.20000000000002;1;4.3;0;0.0;0;0.0;0;0.0;10;63.300000000000004;8;2210.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1391;5465.0;0;0.0;445163.92;4209840.44;445163.52;4209838.49;445161.57;4209839.96;445162;4209840.85;314;313.97;313.97;313.96;3.0;16284.599999999999;1912
000145;1;13.6;0;0.0;9;71.3;1;14.1;13;157.5;58;745.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;3.8;1;1.8;1;2.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;16.4;37;115.3;0;0.0;445159.52;4209866.04;445159.97;4209865.82;445160.16;4209865.38;445159.43;4209865.49;313.84;313.82;313.81;313.87;0.0;1141.3999999999999;125
000146;5;38.5;1;6.8;17;250.5;0;0.0;25;730.0;116;2220.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;5;42.599999999999994;1;3.4;5;52.9;1;3.0;0;0.0;0;0.0;0;0.0;1;1.2;3;296.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;29.1;142;558.0;0;0.0;445163.92;4209840.44;445163.52;4209838.49;445161.57;4209839.96;445162;4209840.85;313.67;313.69;313.7;313.61;4.0;4233.200000000001;323
000147;3;77.0;0;0.0;6;79.1;0;0.0;4;92.8;40;841.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;29.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;34;134.3;0;0.0;445241.75;4209944.66;445241.98;4209944.72;445243.18;4209943.25;445242.49;4209942.89;316.76;316.66;316.56;316.54;0.0;1254.5;90
000148;48;1112.1;0;0.0;125;2237.9;10;86.3;149;2779.3;705;15039.0;2;17.1;0;0.0;1;2.0;2;5.6;0;0.0;3;85.6;17;231.2;2;76.3;14;214.8;5;81.60000000000001;0;0.0;0;0.0;0;0.0;12;145.3;27;5030.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;89.6;1034;2320.6;0;0.0;445161.62;4209871.3;445165.28;4209870.75;445164.44;4209869;445161.9;4209870.46;313.87;313.74;313.75;313.74;0.0;29554.49999999999;2159
000149;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;4;38.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;4;9.9;0;0.0;445243.82;4209944.38;445244.28;4209944.55;445244.31;4209944.53;445243.94;4209944.3;316.69;316.75;316.72;316.68;0.0;48.699999999999996;8
000150;115;2254.0;0;0.0;240;2919.6;29;330.4;518;11663.2;1529;28697.4;9;306.29999999999995;0;0.0;2;15.9;1;20.4;0;0.0;2;9.0;63;496.0;7;46.3;31;350.0;8;23.9;0;0.0;0;0.0;0;0.0;40;296.0;31;4381.5;0;0.0;0;0.0;1;3.8;0;0.0;1;11.5;2;26.4;2868;11766.0;0;0.0;445165.51;4209870.76;445164.2;4209884.92;445159.27;4209865.53;445160.52;4209871.38;313.86;313.89;313.89;313.82;13.0;63617.60000000002;5497
000152;1;21.2;0;0.0;3;34.0;0;0.0;0;0.0;15;305.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;13.4;2;60.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;59;294.8;0;0.0;445269.18;4209948.32;445271.14;4209949.15;445271.81;4209947.21;445269.92;4209946.47;118.24;318.27;318.23;318.21;1.0;729.3;82
000153;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;10.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;1.0;0;0.0;445263.91;4209965.94;445264.23;4209966.07;445264.39;4209965.62;445263.99;4209965.48;318.19;318.25;318.22;318.16;0.0;11.5;2
000154;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;4.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;445263.99;4209965.48;445264.39;4209965.62;445264.64;4209964.95;445264.32;4209964.7;318.16;318.22;318.18;318.11;0.0;4.0;1
000156;21;514.3;0;0.0;19;213.6;4;46.8;59;787.0;187;4391.2;2;75.2;0;0.0;2;6.8;0;0.0;0;0.0;0;0.0;3;33.8;0;0.0;14;168.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;4;760.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;436;1565.0;0;0.0;445163.94;4209840.47;445163.38;4209838.54;445162.42;4209838.8;445161.98;4209840.84;313.93;313.94;313.89;313.88;1.0;8562.5;751
000159;18;1086.3;0;0.0;47;380.1;3;12.5;75;1114.2;214;4458.0;1;14.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;9.3;2;12.3;4;51.3;0;0.0;1;1.1;0;0.0;1;4.1;5;24.3;0;0.0;0;0.0;0;0.0;1;3.6;0;0.0;0;0.0;0;0.0;565;2162.0;0;0.0;445269.18;4209948.32;445271.14;4209949.15;445271.81;4209947.21;445269.92;4209946.47;318.22;318.22;318.2;318.17;2.0;9333.800000000003;939
000160;9;55.400000000000006;0;0.0;17;143.2;1;3.8;36;470.20000000000005;121;1850.0;0;0.0;0;0.0;1;3.5;0;0.0;0;0.0;0;0.0;0;0.0;2;17.3;7;59.7;0;0.0;0;0.0;0;0.0;0;0.0;6;34.4;0;0.0;0;0.0;0;0.0;1;5.9;0;0.0;0;0.0;0;0.0;270;1100.0;0;0.0;445269.18;4209948.32;445271.14;4209949.15;445271.81;4209947.21;445269.92;4209946.47;318.03;318.07;318.08;318.04;3.0;3743.4;471
000162;1;12.9;0;0.0;0;0.0;0;0.0;0;0.0;1;12.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;6.0;0;0.0;445263;4209966.34;445263.54;4209966.64;445264.05;4209965.53;445263.38;4209965.27;318.11;318.17;318.16;318.1;0.0;31.4;4
000163;47;839.1;0;0.0;160;1347.0;10;59.7;152;2535.5;510;8635.099999999999;2;420.2;0;0.0;3;19.6;0;0.0;0;0.0;0;0.0;22;120.7;0;0.0;10;67.1;10;18.2;0;0.0;0;0.0;0;0.0;3;11.9;8;775.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;827;2906.0;0;0.0;445162.84;4209840.62;445162.38;4209838.81;445161.56;4209838.97;445162.05;4209840.84;313.52;313.42;313.71;313.57;0.0;17755.4;1764
000164;12;136.1;0;0.0;12;92.80000000000001;2;6.6;30;496.6;195;2895.0;0;0.0;0;0.0;0;0.0;1;4.3;0;0.0;1;8.3;7;32.7;1;4.1;8;58.5;0;0.0;0;0.0;0;0.0;0;0.0;5;34.6;0;0.0;0;0.0;0;0.0;1;3.2;0;0.0;0;0.0;0;0.0;246;945.0;0;0.0;445269.18;4209948.32;445271.14;4209949.15;445271.81;4209947.21;445269.92;4209946.47;317.96;317.97;317.98;317.94;4.0;4717.799999999999;521
000165;1;11.3;0;0.0;3;28.8;0;0.0;10;440.0;18;390.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;14;63.0;0;0.0;445162.91;4209840.66;445162.4;4209839.38;445161.99;4209839.51;445162.02;4209840.84;313.47;313.42;313.43;313.58;0.0;933.1;46
000166;4;74.6;0;0.0;18;193.4;2;11.8;28;556.7;150;898.2;0;0.0;0;0.0;0;0.0;1;6.3;0;0.0;0;0.0;3;31.400000000000002;0;0.0;12;70.4;0;0.0;0;0.0;0;0.0;0;0.0;3;19.5;2;325.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;252;1042.6;0;0.0;445133.47;4209855.77;445135.45;4209855.49;445135.16;4209853.51;445133.19;4209853.79;313.93;313.94;313.89;313.88;5.0;3230.6;475
000168;7;106.5;1;3.1;13;105.5;0;0.0;25;414.1;143;1929.6;0;0.0;1;2.7;0;0.0;0;0.0;0;0.0;0;0.0;3;28.0;4;52.8;29;365.79999999999995;0;0.0;0;0.0;0;0.0;0;0.0;1;1.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;19.1;136;347.5;0;0.0;445269.18;4209948.32;445271.14;4209949.15;445271.81;4209947.21;445269.92;4209946.47;317.93;317.79;317.72;317.67;6.0;3376.3;365
000169;3;61.2;0;0.0;20;231.5;1;5.9;45;661.8;182;2788.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;18.0;4;18.5;3;14.2;2;6.3;0;0.0;0;0.0;0;0.0;3;14.0;3;91.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;233;539.0;0;0.0;445269.18;4209948.32;445271.14;4209949.15;445271.81;4209947.21;445269.92;4209946.47;317.58;317.67;317.56;317.58;8.0;4449.9;500
000170;2;2.5;0;0.0;6;28.2;0;0.0;5;39.8;40;731.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;19.3;1;1.9;3;13.0;0;0.0;0;0.0;0;0.0;0;0.0;1;57.7;1;143.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;445161.09;4209841.05;445160.64;4209839.2;445160.18;4209839.25;445160.58;4209841.15;313.85;313.83;313.85;313.83;0.0;1037.2;60
000171;0;0.0;0;0.0;2;16.4;0;0.0;9;293.0;17;391.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;7.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;5.4;1;94.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;56;191.0;0;0.0;445161.26;4209840.98;445161.22;4209840.69;445159.93;4209840.55;445160.09;4209841.25;313.76;313.77;313.85;313.86;0.0;998.9;87
000172;4;44.3;0;0.0;7;83.3;0;0.0;10;128.1;38;495.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;3.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;38.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;158;479.0;0;0.0;445160.72;4209841.2;445160.47;4209840.57;445159.94;4209840.52;445160.07;4209841.26;315.7;313.78;313.87;313.83;0.0;1271.6;219
000175;12;440.0;0;0.0;22;273.0;5;28.3;10;154.4;36;367.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;19;41.0;0;0.0;445164.21;4209864.93;445159.56;4209866.09;445161.59;4209871.21;445165.17;4209870.66;313.79;313.7;313.64;313.46;0.0;1303.6999999999998;104
000176;45;837.5999999999999;0;0.0;95;1062.5;8;70.7;206;4746.5;522;11647.8;3;307.4;0;0.0;3;13.7;0;0.0;1;1.9;0;0.0;9;90.19999999999999;0;0.0;5;179.9;1;4.1;0;0.0;0;0.0;0;0.0;11;49.8;15;1812.3;0;0.0;1;6.9;0;0.0;0;0.0;0;0.0;0;0.0;1010;4062.2;0;0.0;445164.21;4209864.93;445159.56;4209866.09;445161.59;4209871.21;445165.17;4209870.66;313.23;313.29;313.34;313.12;3.0;24893.500000000004;1935
000178;1;18.4;0;0.0;36;319.0;4;27.2;23;514.2;265;3538.6;0;0.0;1;30.2;0;0.0;0;0.0;0;0.0;0;0.0;4;36.5;0;0.0;5;32.1;0;0.0;0;0.0;0;0.0;5;28.3;1;7.0;2;314.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;494;730.9;0;0.0;445262.52;4209963.63;445265.26;4209963.63;445268.14;4209956.13;445265.47;4209955.02;318.74;318.83;318.41;318.28;1.0;5596.9;841
000179;0;0.0;0;0.0;4;44.1;0;0.0;8;150.0;25;520.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;6.3;0;0.0;0;0.0;0;0.0;0;0.0;2;26.2;2;121.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;6;27.0;0;0.0;445160.72;4209866.09;445168.28;4209865.79;445161.38;4209865.27;445160.28;4209865.39;313.46;313.4;313.58;313.6;1.0;894.9;48
000180;0;0.0;0;0.0;0;0.0;0;0.0;3;101.0;21;377.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;7.3;22;81.0;0;0.0;445269.6;4209948.17;445270.03;4209948.59;445270.28;4209947.89;445269.71;4209947.57;317.53;317.4;317.43;317.25;0.0;566.5;47
000181;9;174.0;0;0.0;18;154.1;3;9.8;19;215.0;180;1267.0;1;10.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;5.2;2;150.1;3;21.9;0;0.0;0;0.0;0;0.0;0;0.0;1;5.2;4;340.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;13.2;112;171.0;0;0.0;445269.18;4209948.32;445271.14;4209949.15;445271.81;4209947.21;445269.92;4209946.47;317.48;317.48;317.44;317.46;11.0;2536.9;355
000182;10;177.2;0;0.0;20;290.0;2;43.6;15;270.8;84;1280.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;16.9;0;0.0;1;12.1;4;15.1;0;0.0;0;0.0;0;0.0;0;0.0;2;236.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;274;900.0;0;0.0;445161.98;4209839.81;445161.78;4209839;445161.28;4209839.22;445160.98;4209840.06;312.76;312.75;312.75;312.77;0.0;3242.3999999999996;414
000187;7;84.3;2;6.6;18;151.5;6;69.2;65;971.0;229;543.0;0;0.0;0;0.0;1;1.7;0;0.0;0;0.0;0;0.0;1;5.3;3;17.8;6;52.8;0;0.0;0;0.0;0;0.0;0;0.0;10;69.8;16;2540.0;0;0.0;0;0.0;1;7.7;0;0.0;0;0.0;0;0.0;130;392.9;0;0.0;445269.18;4209948.32;445271.14;4209949.15;445271.81;4209947.21;445269.92;4209946.47;317.48;317.41;317.39;317.38;12.0;4913.599999999999;495
000188;2;22.1;0;0.0;3;30.1;0;0.0;1;10.0;6;76.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;21.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;30;106.0;0;0.0;445161.4;4209839.69;445161.33;4209839.09;445159.74;4209839.51;445159.85;4209839.92;312.06;312.05;312.16;312.11;0.0;266.20000000000005;43
000189;2;9.3;0;0.0;56;343.0;5;28.7;27;525.0;127;2098.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;9;57.9;3;9.4;3;18.2;1;1.4;0;0.0;0;0.0;1;19.5;1;5.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;805;2888.1;0;0.0;445262.52;4209963.63;445265.26;4209963.63;445268.14;4209956.13;445265.47;4209955.02;318.27;318.28;318.35;318.31;2.0;6004.5;1040
000190;3;57.4;0;0.0;11;172.1;1;2.9;5;132.9;32;433.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;10.7;0;0.0;2;12.5;0;0.0;0;0.0;0;0.0;0;0.0;1;7.5;1;102.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;196;655.0;0;0.0;445161.8;4209839.56;445161.81;4209838.99;445159.77;4209839.45;445159.91;4209839.93;312.19;312.17;312.19;312.13;0.0;1586.5;253
000191;10;63.1;0;0.0;2;10.5;0;0.0;11;166.5;61;8407.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;2.8;2;23.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;15;597.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;130;221.2;0;0.0;445269.33;4209948.51;445269.92;4209948.51;445271.1;4209946.93;445270.01;4209946.55;317.38;317.29;317.28;317.31;0.0;9492.000000000002;232
000192;22;330.9;0;0.0;18;176.0;4;69.5;8;263.7;95;2046.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;89.6;0;0.0;1;9.0;1;12.9;0;0.0;0;0.0;0;0.0;0;0.0;7;1653.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;3.8;188;507.7;0;0.0;445161.95;4209866.47;445162.85;4209866.29;445163.21;4209865.09;445161.39;4209865.28;313.25;313.45;313.31;313.3;0.0;5163.2;347
000194;40;532.2;2;2.9;101;717.6;13;137.4;71;1003.8;321;3873.3;3;59.7;0;0.0;2;2.2;2;3.0;0;0.0;2;3.0;7;15.2;2;6.7;1;2.6;8;13.7;0;0.0;0;0.0;0;0.0;5;31.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;10.2;0;0.0;154;337.7;0;0.0;445160.6;4209870.74;445161.06;4209870.21;445161.53;4209865.24;445159.6;4209866.04;313.22;313.22;313.34;313.5;1.0;6752.4;735
000195;11;1651.0;1;3.7;112;1105.0;10;100.8;10;107.7;58;595.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;491;1470.0;0;0.0;445161.3;4209839.68;445161.31;4209839.13;445159.77;4209839.51;445159.86;4209839.93;311.9;311.85;311.95;311.89;0.0;5033.2;693
000196;19;298.1;0;0.0;15;121.9;0;0.0;19;521.0;177;1770.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;10.4;1;3.0;2;15.2;1;2.6;0;0.0;0;0.0;0;0.0;5;21.2;12;922.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;137;500.4;0;0.0;445269.32;4209948.29;445270.95;4209948.91;445271.74;4209947.21;445270.09;4209946.58;317.28;317.28;317.27;317.27;0.0;4187.099999999999;390
000197;5;73.6;0;0.0;8;67.8;0;0.0;6;110.3;29;380.8;0;0.0;0;0.0;1;3.9;1;1.8;0;0.0;0;0.0;0;0.0;0;0.0;4;28.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;121;385.0;0;0.0;445163.65;4209839.67;445163.45;4209838.6;445162.38;4209838.79;445162.37;4209839.19;313.17;313.12;313.17;313.17;0.0;1052.0;175
000198;16;247.8;0;0.0;42;425.0;4;38.1;76;2027.9;308;4749.3;1;88.4;0;0.0;0;0.0;0;0.0;0;0.0;1;6.2;7;43.8;0;0.0;8;38.7;4;11.899999999999999;0;0.0;0;0.0;0;0.0;3;21.0;8;872.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;381;1431.0;0;0.0;445159.72;4209877.52;445163.61;4209876.99;445163.1;4209873.02;445159.15;4209873.6;315.35;315.41;315.25;315.2;2.0;10001.4;859
000200;8;193.0;0;0.0;5;58.6;0;0.0;2;36.900000000000006;12;161.8;1;16.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;3;171.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;25;113.8;0;0.0;445160.6;4209870.74;445161.06;4209870.21;445161.53;4209865.24;445159.6;4209866.04;313.19;313.38;313.11;313.09;4.0;752.0999999999999;56
000201;1;22.2;0;0.0;2;30.5;3;36.9;17;252.6;18;194.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;1;18.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;54;203.1;0;0.0;445165.89;4209840.08;445165.42;4209838.07;445165.34;4209838.1;445165.79;4209840.09;314.39;314.34;314.37;314.4;0.0;758.2;96
000202;6;36.6;0;0.0;17;84.6;0;0.0;19;423.7;54;637.1;0;0.0;0;0.0;2;6.4;0;0.0;0;0.0;0;0.0;4;17.0;1;2.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;4.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;2;12.8;24;49.5;0;0.0;445269.4;4209948.31;445269.81;4209948.46;445270.4;4209946.77;445270;4209946.62;317.2;317.15;317.18;317.21;0.0;1274.1000000000001;131
